ID, file_name,cds,trna,hypothetical protein,transposase,pseudogene,conjuga,phage,fimbrial,plasmid,crispr,resistance,virulence,secretion system
esc_ja4074aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4897742_trimmed.velvet.gff,4986,91,812,63,0,23,326,67,38,11,117,9,58
srs1782441,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4897743_trimmed.velvet.gff,4844,79,793,88,0,34,358,71,36,3,108,9,49
esc_ja4076aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4897745_trimmed.velvet.gff,4925,84,866,65,0,9,329,69,30,11,113,10,63
esc_ja4076aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja4076aa_as.fasta.gff,4933,63,745,59,0,8,343,70,30,11,120,12,67
esc_ia2246aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia2246aa_as.fasta.gff,4903,72,764,87,0,38,254,76,42,12,111,9,70
aifc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/hazen2013/annotation/AIFC00000000.fa.gff,4842,87,707,182,0,42,277,52,30,3,111,14,47
aifc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/ingle2016/annotation/AIFC00000000.fa.gff,4842,87,707,182,0,42,277,52,30,3,111,14,47
esc_ha8225aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha8225aa_as.fasta.gff,4712,68,698,100,0,40,270,62,31,11,115,10,34
esc_qa0045aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_qa0045aa_as.fasta.gff,5129,72,802,60,0,19,410,77,36,11,124,12,76
esc_sa5877aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR7286541_trimmed.velvet.gff,5042,89,760,61,0,9,410,75,32,11,123,10,67
esc_qa2880aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_qa2880aa_as.fasta.gff,4937,75,764,60,0,40,296,72,38,10,121,8,66
esc_qa2880aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR6185866_trimmed.velvet.gff,5008,82,783,73,0,40,311,72,44,10,125,9,66
esc_ra4683aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra4683aa_as.fasta.gff,5418,75,859,98,0,93,468,62,58,11,120,10,72
esc_sa5878aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR7286543_trimmed.velvet.gff,4865,79,782,105,0,36,332,46,44,16,106,12,56
esc_ra4681aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra4681aa_as.fasta.gff,5373,86,835,79,1,53,486,75,44,12,115,10,58
esc_ra4680aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra4680aa_as.fasta.gff,5342,78,824,78,0,48,478,69,50,11,117,11,70
esc_ia1133aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4176978_trimmed.velvet.gff,4819,77,792,58,0,6,318,72,28,11,115,10,65
esc_ia1133aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1133aa_as.fasta.gff,4883,59,736,50,0,7,334,72,29,11,118,10,66
esc_ga6950aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ga6950aa_as.fasta.gff,4961,52,818,55,0,48,250,88,36,12,113,9,42
esc_qa4375aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_qa4375aa_as.fasta.gff,5468,90,844,77,1,43,520,74,45,12,116,10,50
esc_ia1130aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4176973_trimmed.velvet.gff,5004,79,882,66,0,8,365,73,29,11,112,10,67
esc_ia1130aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1130aa_as.fasta.gff,4985,62,762,51,0,9,357,75,32,11,120,10,66
esc_qa4373aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_qa4373aa_as.fasta.gff,4871,86,697,87,0,5,312,71,18,11,115,9,64
esc_qa4372aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_qa4372aa_as.fasta.gff,5169,82,772,87,0,6,483,77,28,11,117,11,66
esc_qa2874aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR6185860_trimmed.velvet.gff,4691,71,740,86,0,13,241,65,29,4,107,11,44
esc_qa2874aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_qa2874aa_as.fasta.gff,4691,70,707,87,0,13,235,65,30,4,105,11,44
11658_7#11,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11658_7#11.gff,4885,79,747,85,0,48,277,64,42,4,113,10,71
srs3783612,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7839306_trimmed.velvet.gff,5001,80,768,65,0,21,342,80,34,11,123,10,75
srs1805426,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/annot/SRR5031189_trimmed.gff,4836,82,818,62,0,6,296,73,25,10,109,10,49
esc_fa5995aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_fa5995aa_as.fasta.gff,4991,88,790,94,0,26,274,66,41,11,124,13,48
esc_ia1647aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1647aa_as.fasta.gff,5055,78,794,59,0,32,368,76,35,11,123,9,86
esc_ia1647aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4195486_trimmed.velvet.gff,5046,83,810,64,0,32,371,76,35,11,119,9,87
38670_e01,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/38670_E01_contigs_pacbio.fa.gff,4812,89,670,154,0,4,255,77,32,11,113,8,41
esc_ja7784aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7784aa_as.fasta.gff,4965,76,754,59,0,14,333,73,27,12,123,10,65
esc_ja7784aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005416_trimmed.velvet.gff,4945,80,756,57,0,15,319,73,28,12,121,10,65
esc_ja7785aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005417_trimmed.velvet.gff,5046,76,832,67,0,31,367,73,48,11,109,15,41
esc_ja7785aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7785aa_as.fasta.gff,5032,77,819,59,0,31,360,72,48,11,110,15,42
srs3551125,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7527613_trimmed.velvet.gff,4932,87,794,74,0,5,325,61,28,9,121,10,48
esc_ja8016aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005415_trimmed.velvet.gff,5269,76,1140,81,0,27,340,69,44,11,122,9,72
esc_ja8016aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8016aa_as.fasta.gff,5195,77,878,71,0,27,355,72,45,11,130,11,70
esc_ja7588aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7588aa_as.fasta.gff,5095,81,808,58,0,10,362,69,35,11,120,10,68
esc_ja7588aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005412_trimmed.velvet.gff,5102,84,874,63,0,9,366,68,34,11,120,9,66
esc_ja7587aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7587aa_as.fasta.gff,5053,80,792,57,0,21,371,69,33,11,122,10,73
esc_ja7587aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005410_trimmed.velvet.gff,5040,82,798,58,0,22,367,69,34,11,121,10,76
srs3551131,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7527619_trimmed.velvet.gff,4533,78,768,103,0,33,157,46,33,9,106,11,57
esc_sa7053aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7407915_trimmed.velvet.gff,5061,89,991,70,0,10,380,65,34,10,113,9,63
esc_ja7593aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7593aa_as.fasta.gff,5199,56,829,63,0,33,442,74,38,11,121,9,85
esc_ja7593aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005418_trimmed.velvet.gff,5885,81,986,58,0,31,452,77,35,15,135,9,92
esc_ja7786aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja7786aa_as.fasta.gff,4524,75,676,74,0,20,227,52,34,3,105,12,33
esc_ja7786aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005419_trimmed.velvet.gff,4512,66,719,72,0,20,221,53,34,3,104,12,33
esc_sa2287aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7187058_trimmed.velvet.gff,5065,85,774,63,0,11,436,75,33,11,124,10,59
esc_ra1378aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra1378aa_as.fasta.gff,4785,71,704,86,0,2,272,85,13,11,111,10,47
esc_ca2006aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca2006aa_as.fasta.gff,5005,80,807,43,0,37,387,67,37,12,126,12,54
esc_pa2764aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa2764aa_as.fasta.gff,4873,72,736,62,0,6,343,63,24,10,116,12,48
esc_pa2764aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR6001147_trimmed.velvet.gff,4874,82,728,64,0,6,349,63,24,10,119,12,48
39859_d02,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/39859_D02_contigs_pacbio.fa.gff,4321,88,623,82,0,5,129,64,13,3,107,8,36
esc_pa2766aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_pa2766aa_as.fasta.gff,4844,70,733,49,0,5,341,63,27,11,115,10,48
esc_pa2766aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR6001149_trimmed.velvet.gff,5103,82,1577,70,0,2,300,52,24,8,97,9,34
srs1805417,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR5031180_trimmed.velvet.gff,4403,68,697,52,0,11,184,61,22,3,108,7,46
esc_la3161aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_la3161aa_as.fasta.gff,5047,74,783,53,0,9,445,69,32,11,115,11,54
esc_ha6115aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ha6115aa_as.fasta.gff,5080,87,788,62,0,10,402,69,33,11,123,10,65
esc_ha6115aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR3831925_trimmed.velvet.gff,5041,91,812,62,0,11,396,68,34,11,120,10,66
jslc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR1314433_trimmed.velvet.gff,4999,77,791,62,0,49,357,58,44,19,117,8,61
jslc00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSLC00000000.fa.gff,4929,39,780,64,0,47,310,58,40,19,118,8,61
jsld00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR1314432_trimmed.velvet.gff,4438,76,665,40,0,41,209,54,36,28,110,9,58
jsld00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSLD00000000.fa.gff,4440,46,661,39,0,40,218,54,32,28,110,9,57
jsle00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSLE00000000.fa.gff,4765,25,755,70,0,76,240,53,40,3,122,9,72
jsle00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR1314431_trimmed.velvet.gff,4777,73,765,61,0,58,247,53,40,3,121,9,65
11679_7#1,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#1.gff,4743,84,706,58,0,37,321,59,28,22,114,8,58
jsla00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSLA00000000.fa.gff,4684,40,741,64,0,44,263,50,38,3,108,8,49
jsla00000000,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR1314437_trimmed.velvet.gff,4660,70,726,66,0,46,249,50,39,3,105,8,49
11679_7#4,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11679_7#4.gff,4685,86,702,51,0,35,283,81,29,22,112,10,42
esc_ra4011aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ra4011aa_as.fasta.gff,4427,70,656,31,0,3,227,73,13,11,108,9,45
esc_sa3768aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7236578_trimmed.velvet.gff,5007,81,841,65,0,31,352,69,48,11,102,13,44
esc_ca0860aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca0860aa_as.fasta.gff,4977,59,738,62,0,8,380,72,28,11,123,11,66
esc_ia1218aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1218aa_as.fasta.gff,4984,66,761,48,0,10,359,75,33,11,121,10,66
esc_ia1218aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4181432_trimmed.velvet.gff,5013,77,916,68,0,10,367,73,34,11,112,10,66
esc_ia1663aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4195732_trimmed.velvet.gff,4744,82,760,72,0,36,307,53,25,3,108,8,58
esc_ia1663aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ia1663aa_as.fasta.gff,4790,84,746,73,0,36,304,53,25,3,113,8,62
esc_aa8608aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_aa8608aa_as.fasta.gff,5185,69,832,65,0,31,383,75,35,11,128,12,85
42912_d02,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/42912_D02_contigs_pacbio.fa.gff,4691,90,719,142,0,29,168,64,31,4,111,8,36
esc_sa6811aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7367473_trimmed.velvet.gff,5058,81,773,58,0,11,425,75,33,11,125,10,65
esc_sa6810aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7367471_trimmed.velvet.gff,4989,81,772,56,0,20,354,70,34,11,120,10,74
esc_sa6813aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7367476_trimmed.velvet.gff,4788,67,1498,28,0,21,142,54,29,3,87,8,24
esc_sa7572aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7439047_trimmed.velvet.gff,4951,87,730,62,0,10,375,75,30,11,123,10,66
esc_sa7062aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7407935_trimmed.velvet.gff,4846,85,725,56,0,9,318,72,29,11,120,11,61
esc_sa7064aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7407937_trimmed.velvet.gff,5053,81,770,65,0,22,409,73,34,11,125,10,75
esc_sa7063aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7407936_trimmed.velvet.gff,4586,75,718,64,0,35,261,71,26,12,103,9,47
esc_sa2401aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7191575_trimmed.velvet.gff,5085,73,844,76,0,45,343,75,40,11,127,9,66
esc_sa7066aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7407939_trimmed.velvet.gff,5046,84,783,59,0,18,370,73,43,11,121,12,72
esc_ka6858aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5034934_trimmed.velvet.gff,5056,96,809,63,0,12,397,69,31,11,122,10,65
esc_ka6858aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka6858aa_as.fasta.gff,4997,71,763,52,0,11,367,69,30,11,121,10,66
srs1808072,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5034937_trimmed.velvet.gff,6409,62,3115,56,0,9,297,62,30,5,86,9,57
esc_ka1232aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5034936_trimmed.velvet.gff,4955,78,1196,61,0,10,306,60,29,11,102,8,47
esc_ka1232aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka1232aa_as.fasta.gff,4861,46,755,48,0,9,308,69,31,11,121,9,56
esc_ka1227aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka1227aa_as.fasta.gff,4790,53,741,48,0,9,303,69,31,11,122,10,43
esc_ka1227aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5034931_trimmed.velvet.gff,4728,88,744,52,0,8,301,65,30,11,116,8,43
esc_ka1290aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5034930_trimmed.velvet.gff,5070,95,927,69,0,9,387,67,30,11,122,10,65
esc_ka1290aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka1290aa_as.fasta.gff,4993,82,766,63,0,10,349,69,33,11,121,10,67
esc_ka3955aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka3955aa_as.fasta.gff,4937,64,736,52,0,11,347,75,33,11,121,10,67
esc_ka6857aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5034938_trimmed.velvet.gff,5024,94,780,64,0,9,376,69,30,11,122,10,67
esc_ka6857aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka6857aa_as.fasta.gff,4941,72,751,56,0,8,335,69,30,11,122,10,67
esc_ja8284aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5018286_trimmed.velvet.gff,4737,78,721,61,0,37,311,59,30,22,115,8,58
esc_ja8284aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8284aa_as.fasta.gff,4726,78,703,56,0,37,312,59,29,22,114,8,58
esc_ja8281aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8281aa_as.fasta.gff,4992,70,756,60,0,26,360,72,32,11,121,12,69
esc_ja8281aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5018281_trimmed.velvet.gff,4987,88,810,63,0,26,358,71,32,11,117,11,71
esc_ja8392aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5018283_trimmed.velvet.gff,4950,74,829,60,0,9,338,74,32,12,119,10,64
esc_ja8392aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8392aa_as.fasta.gff,4982,69,759,54,0,8,343,76,31,12,123,10,66
esc_ja8391aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5018282_trimmed.velvet.gff,4925,83,860,60,0,8,340,70,31,11,116,10,67
esc_ja8391aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ja8391aa_as.fasta.gff,4913,65,740,51,0,9,343,72,32,11,118,12,66
esc_sa1838aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7179882_trimmed.velvet.gff,4934,82,809,58,0,60,367,69,33,12,106,9,32
esc_ka3935aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ka3935aa_as.fasta.gff,4631,63,702,37,0,20,261,78,18,5,109,12,50
esc_ka3935aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5018289_trimmed.velvet.gff,4680,78,973,36,0,16,254,74,17,4,101,12,49
esc_ca4848aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ca4848aa_as.fasta.gff,4947,68,734,58,0,47,360,68,34,12,118,8,72
esc_ga6580aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/enterobase/human/annotation/esc_ga6580aa_as.fasta.gff,4765,54,710,62,0,43,223,71,43,4,119,14,45
11657_7#25,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/bsac/11657_7#25.gff,4874,79,764,96,0,44,232,66,37,3,119,8,43
esc_ka5253aa_as,/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5024303_trimmed.velvet.gff,5143,83,1082,64,0,19,361,73,33,11,109,10,74
